Target_Role,Job Title,Company,Job URL,Required_Degree,Extracted_Skills
Full Stack Developer,Full Stack Developer Analyst,Axiata Digital Labs,https://linkedin.com/jobs/sl-jobs/full-stack-developer-648030,BSc (Hons) in Software Engineering,"['MongoDB', 'TypeScript', 'CSS', 'AWS', 'HTML', 'PostgreSQL']"
Full Stack Developer,Full Stack Developer Consultant,Commercial Bank,https://linkedin.com/jobs/sl-jobs/full-stack-developer-878544,BSc (Hons) in Software Engineering,"['JavaScript', 'HTML', 'AWS', 'TypeScript', 'React']"
Full Stack Developer,Full Stack Developer Analyst,Hatton National Bank,https://linkedin.com/jobs/sl-jobs/full-stack-developer-904768,BSc (Hons) in Software Engineering,"['Next.js', 'Git', 'HTML', 'Node.js', 'Docker', 'REST API']"
Full Stack Developer,Principal Full Stack Developer Developer,Pearson Lanka,https://linkedin.com/jobs/sl-jobs/full-stack-developer-702164,BSc in Information Technology,"['JavaScript', 'CSS', 'PostgreSQL', 'Node.js', 'REST API', 'HTML', 'MongoDB', 'Docker']"
Full Stack Developer,Full Stack Developer,WSO2,https://topjobs.lk/sl-jobs/full-stack-developer-219555,Not Specified / Equivalent Experience,"['CSS', 'Node.js', 'Express', 'AWS', 'TypeScript', 'Docker', 'React', 'MongoDB']"
Full Stack Developer,Full Stack Developer Analyst,Sysco LABS,https://linkedin.com/jobs/sl-jobs/full-stack-developer-899251,BSc in Information Technology,"['AWS', 'Git', 'TypeScript', 'Next.js', 'JavaScript', 'Express']"
Full Stack Developer,Senior Full Stack Developer Specialist,CodeGen,https://rooster.jobs/sl-jobs/full-stack-developer-209561,BSc in Information Technology,"['JavaScript', 'Git', 'AWS', 'REST API', 'React', 'Node.js']"
Full Stack Developer,Principal Full Stack Developer Developer,WSO2,https://topjobs.lk/sl-jobs/full-stack-developer-708845,BSc (Hons) in Software Engineering,"['AWS', 'Node.js', 'HTML', 'REST API', 'Next.js', 'React', 'CSS', 'Docker']"
Full Stack Developer,Senior Full Stack Developer Specialist,SLT-Mobitel,https://linkedin.com/jobs/sl-jobs/full-stack-developer-965151,BSc (Hons) in Software Engineering,"['TypeScript', 'React', 'Docker', 'REST API', 'Node.js']"
Full Stack Developer,Principal Full Stack Developer Developer,MillenniumIT ESP,https://linkedin.com/jobs/sl-jobs/full-stack-developer-768437,BSc in Information Technology,"['AWS', 'React', 'Node.js', 'Git', 'GraphQL', 'TypeScript']"
Full Stack Developer,Principal Full Stack Developer Developer,Sysco LABS,https://rooster.jobs/sl-jobs/full-stack-developer-631352,BSc in Information Technology,"['Next.js', 'Express', 'AWS', 'Git', 'GraphQL', 'React']"
Full Stack Developer,Principal Full Stack Developer Developer,Virtusa,https://topjobs.lk/sl-jobs/full-stack-developer-410822,BSc (Hons) in Computer Science,"['MongoDB', 'Express', 'Docker', 'GraphQL', 'PostgreSQL']"
Full Stack Developer,Full Stack Developer,IFS,https://rooster.jobs/sl-jobs/full-stack-developer-107704,BSc (Hons) in Software Engineering,"['React', 'GraphQL', 'REST API', 'TypeScript', 'JavaScript', 'Next.js', 'AWS']"
Full Stack Developer,Principal Full Stack Developer Developer,Mitra Innovation,https://rooster.jobs/sl-jobs/full-stack-developer-490905,BSc (Hons) in Computer Science,"['HTML', 'Next.js', 'GraphQL', 'CSS', 'Git']"
Full Stack Developer,Full Stack Developer Analyst,Hatton National Bank,https://topjobs.lk/sl-jobs/full-stack-developer-449487,BSc in Information Technology,"['REST API', 'Node.js', 'GraphQL', 'CSS', 'PostgreSQL', 'TypeScript']"
Full Stack Developer,Full Stack Developer Analyst,WSO2,https://rooster.jobs/sl-jobs/full-stack-developer-331439,BSc (Hons) in Computer Science,"['TypeScript', 'REST API', 'GraphQL', 'Node.js', 'MongoDB', 'Express']"
Full Stack Developer,Lead Full Stack Developer Engineer,Commercial Bank,https://rooster.jobs/sl-jobs/full-stack-developer-343115,BSc (Hons) in Software Engineering,"['React', 'JavaScript', 'CSS', 'Next.js', 'Node.js']"
Full Stack Developer,Full Stack Developer Analyst,Commercial Bank,https://rooster.jobs/sl-jobs/full-stack-developer-167381,BSc in Information Technology,"['TypeScript', 'React', 'MongoDB', 'HTML', 'Docker', 'CSS']"
Full Stack Developer,Junior Full Stack Developer Associate,WSO2,https://rooster.jobs/sl-jobs/full-stack-developer-191192,BSc (Hons) in Computer Science,"['AWS', 'React', 'GraphQL', 'Docker', 'HTML', 'Node.js']"
Full Stack Developer,Full Stack Developer,Sampath Bank,https://rooster.jobs/sl-jobs/full-stack-developer-256739,BSc (Hons) in Computer Science,"['Express', 'Docker', 'AWS', 'GraphQL', 'Git', 'Node.js']"
Full Stack Developer,Enterprise Full Stack Developer Architect,Pearson Lanka,https://rooster.jobs/sl-jobs/full-stack-developer-423442,BSc in Information Technology,"['MongoDB', 'Express', 'Git', 'GraphQL', 'AWS', 'React']"
Full Stack Developer,Full Stack Developer,Creative Software,https://rooster.jobs/sl-jobs/full-stack-developer-294524,BSc (Hons) in Software Engineering,"['MongoDB', 'Node.js', 'GraphQL', 'HTML', 'REST API']"
Full Stack Developer,Principal Full Stack Developer Developer,Creative Software,https://topjobs.lk/sl-jobs/full-stack-developer-949803,Not Specified / Equivalent Experience,"['MongoDB', 'Node.js', 'Git', 'JavaScript', 'GraphQL', 'Next.js', 'Express', 'PostgreSQL']"
Full Stack Developer,Lead Full Stack Developer Engineer,Dialog Axiata,https://linkedin.com/jobs/sl-jobs/full-stack-developer-140409,BSc (Hons) in Software Engineering,"['AWS', 'JavaScript', 'GraphQL', 'TypeScript']"
Full Stack Developer,Lead Full Stack Developer Engineer,Octave (John Keells Group),https://topjobs.lk/sl-jobs/full-stack-developer-275655,BSc in Information Technology,"['Docker', 'MongoDB', 'Next.js', 'Node.js', 'AWS', 'REST API', 'Express', 'HTML']"
Full Stack Developer,Associate Full Stack Developer,Hatton National Bank,https://linkedin.com/jobs/sl-jobs/full-stack-developer-226240,BSc (Hons) in Software Engineering,"['GraphQL', 'HTML', 'MongoDB', 'Node.js', 'REST API', 'Git']"
Full Stack Developer,Lead Full Stack Developer Engineer,HNB,https://rooster.jobs/sl-jobs/full-stack-developer-977139,BSc (Hons) in Computer Science,"['REST API', 'JavaScript', 'Git', 'GraphQL', 'PostgreSQL', 'HTML', 'CSS']"
Full Stack Developer,Principal Full Stack Developer Developer,Dialog Axiata,https://rooster.jobs/sl-jobs/full-stack-developer-829801,BSc in Information Technology,"['TypeScript', 'PostgreSQL', 'MongoDB', 'GraphQL', 'Node.js', 'JavaScript', 'Express', 'Docker']"
Full Stack Developer,Principal Full Stack Developer Developer,MAS Holdings,https://rooster.jobs/sl-jobs/full-stack-developer-185417,BSc (Hons) in Software Engineering,"['TypeScript', 'Node.js', 'Docker', 'PostgreSQL', 'JavaScript', 'AWS', 'React', 'CSS']"
Full Stack Developer,Associate Full Stack Developer,CodeGen,https://linkedin.com/jobs/sl-jobs/full-stack-developer-650607,BSc (Hons) in Computer Science,"['PostgreSQL', 'Docker', 'AWS', 'JavaScript', 'Next.js', 'React']"
Data Engineer,Data Engineer Analyst,MillenniumIT ESP,https://topjobs.lk/sl-jobs/data-engineer-746039,BSc in Information Technology,"['BigQuery', 'ETL', 'Kafka', 'SQL', 'Databricks', 'Data Warehousing', 'Docker', 'Snowflake']"
Data Engineer,Data Engineer Consultant,Axiata Digital Labs,https://rooster.jobs/sl-jobs/data-engineer-825026,BSc (Hons) in Data Science,"['Spark', 'Snowflake', 'Python', 'Kafka', 'BigQuery', 'AWS']"
Data Engineer,Principal Data Engineer Developer,MAS Holdings,https://rooster.jobs/sl-jobs/data-engineer-509808,BSc (Hons) in Computer Science,"['Docker', 'Kafka', 'Airflow', 'Databricks', 'AWS', 'SQL', 'Python', 'Snowflake']"
Data Engineer,Principal Data Engineer Developer,Sysco LABS,https://linkedin.com/jobs/sl-jobs/data-engineer-377060,BSc (Hons) in Computer Science,"['Airflow', 'Python', 'Spark', 'Data Modeling', 'Data Warehousing', 'Databricks', 'SQL']"
Data Engineer,Lead Data Engineer Engineer,Creative Software,https://topjobs.lk/sl-jobs/data-engineer-118085,BSc (Hons) in Data Science,"['Docker', 'Python', 'Kafka', 'AWS']"
Data Engineer,Data Engineer Consultant,99x,https://linkedin.com/jobs/sl-jobs/data-engineer-875539,BSc (Hons) in Computer Science,"['SQL', 'Databricks', 'Docker', 'Data Warehousing', 'Spark', 'PostgreSQL', 'Snowflake']"
Data Engineer,Lead Data Engineer Engineer,Hatton National Bank,https://topjobs.lk/sl-jobs/data-engineer-638656,Not Specified / Equivalent Experience,"['Data Modeling', 'AWS', 'Airflow', 'Docker', 'Spark', 'Data Warehousing', 'Databricks', 'ETL']"
Data Engineer,Associate Data Engineer,Zone24x7,https://rooster.jobs/sl-jobs/data-engineer-278773,BSc (Hons) in Computer Science,"['Docker', 'PostgreSQL', 'BigQuery', 'Snowflake', 'SQL', 'Databricks', 'Data Warehousing', 'ETL']"
Data Engineer,Junior Data Engineer Associate,HCL Tech Sri Lanka,https://topjobs.lk/sl-jobs/data-engineer-876130,BSc (Hons) in Data Science,"['Python', 'Airflow', 'Data Modeling', 'Data Warehousing', 'Snowflake', 'Kafka']"
Data Engineer,Senior Data Engineer Specialist,99x,https://rooster.jobs/sl-jobs/data-engineer-130595,BSc in Information Technology,"['Data Modeling', 'Python', 'Kafka', 'Spark', 'Snowflake', 'Docker']"
Data Engineer,Data Engineer Consultant,Commercial Bank,https://topjobs.lk/sl-jobs/data-engineer-692294,BSc in Information Technology,"['ETL', 'Databricks', 'Airflow', 'Data Modeling', 'Snowflake', 'Data Warehousing', 'Python', 'SQL']"
Data Engineer,Associate Data Engineer,WSO2,https://topjobs.lk/sl-jobs/data-engineer-689110,BSc (Hons) in Data Science,"['Kafka', 'SQL', 'ETL', 'Airflow']"
Data Engineer,Lead Data Engineer Engineer,Axiata Digital Labs,https://rooster.jobs/sl-jobs/data-engineer-630087,BSc in Information Technology,"['AWS', 'Python', 'Airflow', 'Kafka', 'Data Modeling', 'Snowflake', 'BigQuery']"
Data Engineer,Data Engineer,MAS Holdings,https://linkedin.com/jobs/sl-jobs/data-engineer-485066,BSc in Information Technology,"['Kafka', 'Docker', 'Airflow', 'Python', 'Data Modeling', 'SQL', 'Databricks', 'ETL']"
Data Engineer,Data Engineer Analyst,MillenniumIT ESP,https://rooster.jobs/sl-jobs/data-engineer-553701,BSc (Hons) in Computer Science,"['Data Warehousing', 'SQL', 'Data Modeling', 'Spark', 'BigQuery', 'Docker', 'Python']"
Data Engineer,Lead Data Engineer Engineer,Axiata Digital Labs,https://rooster.jobs/sl-jobs/data-engineer-231878,BSc (Hons) in Computer Science,"['Docker', 'AWS', 'Python', 'BigQuery', 'Databricks', 'Kafka', 'Airflow', 'Data Modeling']"
Data Engineer,Data Engineer Analyst,Sampath Bank,https://rooster.jobs/sl-jobs/data-engineer-449476,BSc in Information Technology,"['ETL', 'Airflow', 'Data Warehousing', 'Spark', 'Docker', 'AWS', 'Snowflake']"
Data Engineer,Data Engineer Analyst,Zone24x7,https://linkedin.com/jobs/sl-jobs/data-engineer-686446,BSc (Hons) in Computer Science,"['Docker', 'Snowflake', 'Spark', 'Kafka', 'Python', 'PostgreSQL', 'Data Warehousing']"
Data Engineer,Junior Data Engineer Associate,Sysco LABS,https://topjobs.lk/sl-jobs/data-engineer-442062,BSc (Hons) in Data Science,"['Snowflake', 'SQL', 'Python', 'Airflow']"
Data Engineer,Associate Data Engineer,WSO2,https://linkedin.com/jobs/sl-jobs/data-engineer-986027,BSc (Hons) in Computer Science,"['AWS', 'Docker', 'PostgreSQL', 'BigQuery', 'Databricks']"
Data Engineer,Senior Data Engineer Specialist,Octave (John Keells Group),https://linkedin.com/jobs/sl-jobs/data-engineer-574705,BSc (Hons) in Computer Science,"['Snowflake', 'Python', 'BigQuery', 'Docker', 'Data Warehousing', 'Data Modeling', 'ETL']"
Data Engineer,Associate Data Engineer,Mitra Innovation,https://rooster.jobs/sl-jobs/data-engineer-432300,BSc in Information Technology,"['PostgreSQL', 'Snowflake', 'Data Warehousing', 'ETL', 'Airflow']"
Data Engineer,Associate Data Engineer,HCL Tech Sri Lanka,https://rooster.jobs/sl-jobs/data-engineer-693733,BSc (Hons) in Computer Science,"['Kafka', 'Databricks', 'BigQuery', 'Spark']"
Data Engineer,Data Engineer,Pearson Lanka,https://topjobs.lk/sl-jobs/data-engineer-721503,BSc (Hons) in Computer Science,"['Snowflake', 'Kafka', 'SQL', 'Databricks']"
Data Engineer,Principal Data Engineer Developer,Axiata Digital Labs,https://linkedin.com/jobs/sl-jobs/data-engineer-828876,BSc (Hons) in Computer Science,"['Databricks', 'Data Modeling', 'Airflow', 'AWS']"
Data Engineer,Principal Data Engineer Developer,HCL Tech Sri Lanka,https://topjobs.lk/sl-jobs/data-engineer-324559,Not Specified / Equivalent Experience,"['ETL', 'Snowflake', 'Kafka', 'Data Modeling', 'Databricks', 'Airflow', 'AWS']"
Data Engineer,Data Engineer,Sysco LABS,https://topjobs.lk/sl-jobs/data-engineer-316928,BSc in Information Technology,"['Spark', 'ETL', 'Snowflake', 'Kafka', 'Docker', 'SQL']"
Data Engineer,Associate Data Engineer,CodeGen,https://rooster.jobs/sl-jobs/data-engineer-165991,Not Specified / Equivalent Experience,"['SQL', 'BigQuery', 'Databricks', 'AWS', 'PostgreSQL']"
Data Engineer,Enterprise Data Engineer Architect,HCL Tech Sri Lanka,https://linkedin.com/jobs/sl-jobs/data-engineer-937953,BSc (Hons) in Computer Science,"['Databricks', 'Airflow', 'Python', 'Snowflake']"
Data Engineer,Lead Data Engineer Engineer,Axiata Digital Labs,https://rooster.jobs/sl-jobs/data-engineer-696525,Not Specified / Equivalent Experience,"['PostgreSQL', 'Spark', 'Data Warehousing', 'BigQuery', 'Python', 'Data Modeling']"
Data Engineer,Data Engineer Consultant,LSEG,https://linkedin.com/jobs/sl-jobs/data-engineer-653100,BSc in Information Technology,"['BigQuery', 'Data Warehousing', 'Airflow', 'Databricks', 'Data Modeling', 'AWS']"
Data Engineer,Enterprise Data Engineer Architect,MillenniumIT ESP,https://topjobs.lk/sl-jobs/data-engineer-830083,BSc (Hons) in Computer Science,"['PostgreSQL', 'BigQuery', 'Databricks', 'Data Modeling', 'ETL']"
Data Engineer,Junior Data Engineer Associate,99x,https://rooster.jobs/sl-jobs/data-engineer-945255,BSc in Information Technology,"['Databricks', 'SQL', 'Data Modeling', 'AWS', 'Spark', 'Data Warehousing']"
Data Engineer,Data Engineer Consultant,John Keells IT,https://linkedin.com/jobs/sl-jobs/data-engineer-227988,BSc in Information Technology,"['Data Warehousing', 'Airflow', 'PostgreSQL', 'ETL', 'AWS']"
Data Engineer,Data Engineer Consultant,Commercial Bank,https://topjobs.lk/sl-jobs/data-engineer-669977,Not Specified / Equivalent Experience,"['PostgreSQL', 'Kafka', 'Databricks', 'Airflow', 'Spark', 'Snowflake', 'Docker', 'ETL']"
Data Engineer,Enterprise Data Engineer Architect,Pearson Lanka,https://linkedin.com/jobs/sl-jobs/data-engineer-872052,BSc (Hons) in Computer Science,"['Docker', 'AWS', 'SQL', 'Spark', 'ETL']"
Data Engineer,Data Engineer,Brandix,https://rooster.jobs/sl-jobs/data-engineer-947593,Not Specified / Equivalent Experience,"['BigQuery', 'ETL', 'SQL', 'Databricks', 'PostgreSQL', 'Spark', 'Airflow']"
Data Engineer,Junior Data Engineer Associate,Axiata Digital Labs,https://rooster.jobs/sl-jobs/data-engineer-389155,BSc (Hons) in Data Science,"['AWS', 'PostgreSQL', 'Data Warehousing', 'Databricks']"
Data Scientist,Junior Data Scientist Associate,Commercial Bank,https://linkedin.com/jobs/sl-jobs/data-scientist-721335,BSc in Statistics / Mathematics,"['Machine Learning', 'Statistics', 'Jupyter', 'SQL']"
Data Scientist,Data Scientist Analyst,Axiata Digital Labs,https://topjobs.lk/sl-jobs/data-scientist-324716,BSc (Hons) in Computer Science,"['NumPy', 'Statistics', 'Machine Learning', 'Jupyter', 'Data Modeling']"
Data Scientist,Associate Data Scientist,Commercial Bank,https://rooster.jobs/sl-jobs/data-scientist-678494,MSc in Data Science / AI,"['Statistics', 'Python', 'Data Visualization', 'Machine Learning', 'SQL', 'Pandas', 'Scikit-Learn']"
Data Scientist,Enterprise Data Scientist Architect,Virtusa,https://linkedin.com/jobs/sl-jobs/data-scientist-824435,MSc in Data Science / AI,"['Deep Learning', 'Jupyter', 'Scikit-Learn', 'TensorFlow', 'NumPy']"
Data Scientist,Associate Data Scientist,Zone24x7,https://topjobs.lk/sl-jobs/data-scientist-143918,BSc (Hons) in Data Science,"['Jupyter', 'SQL', 'PyTorch', 'NumPy']"
Data Scientist,Data Scientist Consultant,HNB,https://topjobs.lk/sl-jobs/data-scientist-126692,BSc (Hons) in Data Science,"['Scikit-Learn', 'Deep Learning', 'SQL', 'TensorFlow', 'Pandas', 'Jupyter', 'PyTorch', 'Machine Learning']"
Data Scientist,Associate Data Scientist,Mitra Innovation,https://linkedin.com/jobs/sl-jobs/data-scientist-314543,BSc (Hons) in Computer Science,"['NumPy', 'SQL', 'Python', 'Feature Engineering', 'Scikit-Learn', 'Pandas', 'Data Visualization']"
Data Scientist,Data Scientist Consultant,LSEG,https://rooster.jobs/sl-jobs/data-scientist-939084,BSc (Hons) in Data Science,"['TensorFlow', 'Statistics', 'Jupyter', 'Deep Learning', 'Pandas', 'Data Modeling']"
Data Scientist,Associate Data Scientist,HNB,https://topjobs.lk/sl-jobs/data-scientist-847899,BSc in Statistics / Mathematics,"['Data Visualization', 'Scikit-Learn', 'Machine Learning', 'Python', 'Jupyter']"
Data Scientist,Data Scientist Consultant,Commercial Bank,https://linkedin.com/jobs/sl-jobs/data-scientist-457770,BSc (Hons) in Computer Science,"['Jupyter', 'TensorFlow', 'Pandas', 'Deep Learning', 'PyTorch']"
Data Scientist,Senior Data Scientist Specialist,Brandix,https://linkedin.com/jobs/sl-jobs/data-scientist-508151,BSc (Hons) in Data Science,"['Pandas', 'Machine Learning', 'SQL', 'Python', 'Data Visualization']"
Data Scientist,Data Scientist Consultant,Virtusa,https://rooster.jobs/sl-jobs/data-scientist-381455,BSc in Statistics / Mathematics,"['PyTorch', 'Data Visualization', 'Jupyter', 'TensorFlow', 'Deep Learning', 'Data Modeling', 'Feature Engineering', 'NumPy']"
Data Scientist,Data Scientist,Virtusa,https://rooster.jobs/sl-jobs/data-scientist-158476,Not Specified / Equivalent Experience,"['Data Visualization', 'Machine Learning', 'Feature Engineering', 'Python']"
